"","movie_title","color","director_name","num_critic_for_reviews","duration","director_facebook_likes","actor_3_facebook_likes","actor_2_name","actor_1_facebook_likes","gross","genres","actor_1_name","num_voted_users","cast_total_facebook_likes","actor_3_name","facenumber_in_poster","plot_keywords","movie_imdb_link","num_user_for_reviews","language","country","content_rating","budget","title_year","actor_2_facebook_likes","imdb_score","aspect_ratio","movie_facebook_likes","id","imdbID","spanishTitle","imdbPictureURL","year","rtID","rtAllCriticsRating","rtAllCriticsNumReviews","rtAllCriticsNumFresh","rtAllCriticsNumRotten","rtAllCriticsScore","rtTopCriticsRating","rtTopCriticsNumReviews","rtTopCriticsNumFresh","rtTopCriticsNumRotten","rtTopCriticsScore","rtAudienceRating","rtAudienceNumRatings","rtAudienceScore","rtPictureURL"
"1695","Shark Tale","Color","Bibo Bergeron",143,90,10,11000,"Martin Scorsese",22000,160762022,"Adventure|Animation|Comedy|Family","Robert De Niro",132415,63165,"Angelina Jolie Pitt",0,"anchor|fish|mobster|shark|vegetarian","http://www.imdb.com/title/tt0307453/?ref_=fn_tt_tt_1",288,"English","USA","PG",7.5e+07,2004,17000,6,1.85,0,8907,307453,"El espantatiburones","http://ia.media-imdb.com/images/M/MV5BMTMxMjY0NzE2M15BMl5BanBnXkFtZTcwNTc3ODcyMw@@._V1._SX214_CR0,0,214,314_.jpg",2004,"shark_tale","5.2","173","61","112","35","5.5","34","13","21","38","3.2","78877","59","http://content8.flixster.com/movie/55/34/93/5534930_det.jpg"
"1696","Shattered Glass","Color","Billy Ray",129,99,53,491,"Rosario Dawson",4000,2207975,"Drama|History","Hayden Christensen",28855,8297,"Cas Anvar",0,"fabricated facts|journalist|stephen glass|the new republic|writer","http://www.imdb.com/title/tt0323944/?ref_=fn_tt_tt_1",190,"English","USA","PG-13",6e+06,2003,3000,7.2,2.35,0,6476,323944,"El precio de la verdad","http://ia.media-imdb.com/images/M/MV5BMTgxNDA4NDI5N15BMl5BanBnXkFtZTcwNjI0MTUyMQ@@._V1._SY314_CR2,0,214,314_.jpg",2003,"shattered_glass","7.7","163","148","15","90","7.5","37","31","6","83","3.5","4409","76","http://content6.flixster.com/movie/25/70/257024_det.jpg"
"1697","Shaun of the Dead","Color","Edgar Wright",246,99,1000,358,"Dylan Moran",605,13464388,"Comedy|Horror","Peter Serafinowicz",395921,1686,"Rafe Spall",6,"british horror|pub|record collection|zombie|zombie apocalypse","http://www.imdb.com/title/tt0365748/?ref_=fn_tt_tt_1",859,"English","UK","R",4e+06,2004,427,8,2.35,19000,8874,365748,"Zombies Party","http://ia.media-imdb.com/images/M/MV5BMTU2NjA0NDk0NV5BMl5BanBnXkFtZTcwOTA0OTQzMw@@._V1._SX214_CR0,0,214,314_.jpg",2004,"shaun_of_the_dead","7.7","175","159","16","90","7.6","33","31","2","93","3.9","110759","91","http://content7.flixster.com/movie/99/21/86/9921865_det.jpg"
"1698","She's All That","Color","Robert Iscove",96,95,7,1000,"Clea DuVall",23000,63319509,"Comedy|Romance","Paul Walker",67115,28734,"Kieran Culkin",2,"bet|friend|high school|prom|prom queen","http://www.imdb.com/title/tt0160862/?ref_=fn_tt_tt_1",389,"English","USA","PG-13",1e+07,1999,1000,5.8,1.85,0,2485,160862,"Alguien como tú","http://ia.media-imdb.com/images/M/MV5BMTcyNDQwNzY3Nl5BMl5BanBnXkFtZTcwODkwNzYxMQ@@._V1._SY314_CR4,0,214,314_.jpg",1999,"shes_all_that","4.9","55","21","34","38","4.8","12","3","9","25","3","53730","60","http://content9.flixster.com/movie/25/70/257015_det.jpg"
"1699","She's Gotta Have It"," Black and White","Spike Lee",26,88,0,46,"Joie Lee",539,7137502,"Comedy|Romance","S. Epatha Merkerson",4769,708,"Tracy Camilla Johns",0,"female nudity|male model|nudity|rite of passage|sex","http://www.imdb.com/title/tt0091939/?ref_=fn_tt_tt_1",26,"English","USA","R",175000,1986,53,6.5,1.85,406,3422,91939,"Nola Darling","http://ia.media-imdb.com/images/M/MV5BMTc4Mzg3NTcwMl5BMl5BanBnXkFtZTcwMjcxNjM0MQ@@._V1._SY314_CR3,0,214,314_.jpg",1986,"shes_gotta_have_it","7","27","25","2","92","0","3","2","1","66","3.4","1428","66","http://content6.flixster.com/movie/10/89/77/10897760_det.jpg"
"1700","She's the Man","Color","Andy Fickman",91,105,99,960,"Alexandra Breckenridge",17000,33687630,"Comedy|Romance","Channing Tatum",116762,20109,"Laura Ramsey",0,"disguise|roommate|school|soccer|twin","http://www.imdb.com/title/tt0454945/?ref_=fn_tt_tt_1",261,"English","USA","PG-13",2e+07,2006,1000,6.4,1.85,0,44193,454945,"Ella es el chico","http://ia.media-imdb.com/images/M/MV5BMjEyMzAzMDk1Ml5BMl5BanBnXkFtZTcwNjg0OTEzMQ@@._V1._SX214_CR0,0,214,314_.jpg",2006,"im-doing-the-right-thing-with-the-wrong-man","0","0","0","0","0","0","0","0","0","0","0","0","0","http://content9.flixster.com/movie/10/89/81/10898199_det.jpg"
"1701","She's the One","Color","Edward Burns",43,96,0,111,"Frank Vincent",385,9449219,"Comedy|Drama|Romance","John Mahoney",13949,995,"Michael McGlone",2,"claim in title|infidelity|irish american|love|sex","http://www.imdb.com/title/tt0117628/?ref_=fn_tt_tt_1",98,"English","USA","R",3500000,1996,356,6.1,1.85,453,804,117628,"Ella es única","http://ia.media-imdb.com/images/M/MV5BMTI1MDA1MjM0OV5BMl5BanBnXkFtZTcwMjE0MDYxMQ@@._V1._SY314_CR4,0,214,314_.jpg",1996,"shes_the_one","5.8","48","29","19","60","5.9","12","7","5","58","2.9","3031","39","http://content9.flixster.com/movie/27/16/271699_det.jpg"
"1702","She Wore a Yellow Ribbon","Color","John Ford",55,103,673,89,"Ben Johnson",281,NA,"Western","Harry Carey Jr.",11920,955,"Victor McLaglen",1,"captain|cavalry|fort|retirement|yellow ribbon","http://www.imdb.com/title/tt0041866/?ref_=fn_tt_tt_1",90,"English","USA","Unrated",1600000,1949,230,7.4,1.37,721,5440,41866,"La legión invencible","http://ia.media-imdb.com/images/M/MV5BMTY3NDU3NjgyOF5BMl5BanBnXkFtZTcwNzUxODIzMQ@@._V1._SY314_CR5,0,214,314_.jpg",1949,"she_wore_a_yellow_ribbon","8.3","14","14","0","100","0","0","0","0","0","0","0","0","http://content7.flixster.com/movie/10/89/03/10890309_det.jpg"
"1703","Sheena","Color","John Guillermin",21,117,71,42,"Donovan Scott",433,NA,"Adventure|Fantasy","Tanya Roberts",3334,611,"Ted Wass",1,"chimpanzee|elephant|jungle|mercenary|shaman","http://www.imdb.com/title/tt0088103/?ref_=fn_tt_tt_1",52,"English","UK","PG",2.5e+07,1984,54,4.8,2.35,739,4985,88103,"Sheena, reina de la selva","http://ia.media-imdb.com/images/M/MV5BMTU5NzM1OTgzNV5BMl5BanBnXkFtZTYwMDU5OTg5._V1._SX108_SY267_.jpg",1984,"sheena","4.2","8","3","5","37","0","0","0","0","0","0","0","0","http://content6.flixster.com/movie/26/03/260304_det.jpg"
"1704","Shine","Color","Scott Hicks",71,105,96,35,"Armin Mueller-Stahl",509,35811509,"Biography|Drama|Music|Romance","Noah Taylor",43013,888,"Nicholas Bell",0,"abuse|australia|concert|pianist|piano","http://www.imdb.com/title/tt0117631/?ref_=fn_tt_tt_1",104,"English","Australia","PG-13",5500000,1996,294,7.7,1.85,0,1357,117631,"Shine","http://ia.media-imdb.com/images/M/MV5BMTQ2NzY3NzEyNl5BMl5BanBnXkFtZTcwMDEzMzIyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1996,"shine","8","31","28","3","90","8.8","7","7","0","100","3.8","6087","89","http://content6.flixster.com/movie/10/95/41/10954120_det.jpg"
"1705","Shine a Light","Color","Martin Scorsese",129,122,17000,184,"Keith Richards",543,5355376,"Biography|Documentary|Music","Mick Jagger",9638,1218,"Albert Maysles",0,"band|concert footage|new york city|rolling stones|three word title","http://www.imdb.com/title/tt0893382/?ref_=fn_tt_tt_1",67,"English","USA","PG-13",NA,2008,426,7.2,1.85,0,58879,893382,"Shine a Light","http://ia.media-imdb.com/images/M/MV5BMTY3ODk0MzY0OF5BMl5BanBnXkFtZTcwNDA5NTQ3MQ@@._V1._SY314_CR4,0,214,314_.jpg",2008,"shine_a_light","7.4","120","103","17","85","7.3","34","30","4","88","3.6","11885","74","http://content9.flixster.com/movie/10/84/03/10840343_det.jpg"
"1706","Shooter","Color","Antoine Fuqua",198,124,845,295,"Ned Beatty",650,46975183,"Action|Crime|Drama|Mystery|Thriller","Tate Donovan",256213,1640,"Louis Ferreira",0,"colonel|ethiopia|marksman|on the run|rangefinder","http://www.imdb.com/title/tt0822854/?ref_=fn_tt_tt_1",338,"English","USA","R",6.1e+07,2007,467,7.2,2.35,0,51935,822854,"Shooter - El tirador","http://ia.media-imdb.com/images/M/MV5BMjA1NTU0Mzk4OF5BMl5BanBnXkFtZTcwNTc4MTY0MQ@@._V1._SX214_CR0,0,214,314_.jpg",2007,"shooter","5.6","142","68","74","47","5.6","39","18","21","46","3.8","120688","82","http://content8.flixster.com/movie/10/87/80/10878010_det.jpg"
"1707","Shooting Fish","Color","Stefan Schwartz",43,99,13,159,"Dan Futterman",419,302204,"Comedy|Crime|Romance","Peter McNamara",6705,975,"Ralph Ineson",3,"con artist|money|orphan|scam|secretary","http://www.imdb.com/title/tt0120122/?ref_=fn_tt_tt_1",53,"English","UK","PG",3e+06,1997,254,6.6,2.35,167,1755,120122,"Como pez en el agua","http://ia.media-imdb.com/images/M/MV5BMTk0MjY5MTE2OF5BMl5BanBnXkFtZTcwNjk4NjUyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1997,"shooting_fish","5.8","28","16","12","57","5.2","5","1","4","20","3.5","1362","72","http://content8.flixster.com/movie/31/37/313798_det.jpg"
"1708","Shopgirl","Color","Anand Tucker",124,106,14,161,"Bridgette Wilson-Sampras",827,10281585,"Drama|Romance","Frances Conroy",21225,1871,"Clyde Kusatsu",3,"artist|depression|gloves|photography|slacker","http://www.imdb.com/title/tt0338427/?ref_=fn_tt_tt_1",268,"English","USA","R",NA,2005,545,6.4,2.35,1000,39414,338427,"Shopgirl","http://ia.media-imdb.com/images/M/MV5BMTkxMDA0NTkxNV5BMl5BanBnXkFtZTcwMTkxNzYzMw@@._V1._SX214_CR0,0,214,314_.jpg",2005,"","6.3","146","88","58","60","6.5","37","24","13","64","3","17702","51","http://content7.flixster.com/movie/25/04/250405_det.jpg"
"1709","Shortbus","Color","John Cameron Mitchell",160,101,263,37,"Peter Stickles",71,1984378,"Comedy|Drama|Romance","Sook-Yin Lee",27346,226,"Raphael Barker",3,"controversy|ejaculation|male frontal nudity|oral sex|unsimulated sex","http://www.imdb.com/title/tt0367027/?ref_=fn_tt_tt_1",206,"English","USA","Unrated",2e+06,2006,51,6.5,1.78,0,48744,367027,"Shortbus","http://ia.media-imdb.com/images/M/MV5BMTYwNTg1NDY4Nl5BMl5BanBnXkFtZTcwMTA3MzgzMQ@@._V1._SX214_CR0,0,214,314_.jpg",2006,"shortbus","6.4","119","78","41","65","5.8","37","21","16","56","3.7","15870","75","http://content8.flixster.com/movie/56/76/43/5676430_det.jpg"
"1710","Shotgun Stories","Color","Jeff Nichols",85,92,337,22,"Natalie Canerday",35,45661,"Drama|Thriller","Michael Abbott Jr.",7148,114,"Travis Smith",0,"bare chested male|half brother|indifference|shotgun|violence","http://www.imdb.com/title/tt0952682/?ref_=fn_tt_tt_1",32,"English","USA","PG-13",NA,2007,32,7.3,2.35,773,60735,952682,"Shotgun Stories","http://ia.media-imdb.com/images/M/MV5BMTU0OTgzMTYyM15BMl5BanBnXkFtZTcwMjk1OTI0MQ@@._V1._SY314_CR2,0,214,314_.jpg",2007,"shotgun_stories","7.3","40","37","3","92","7.1","10","9","1","90","3.8","1261","79","http://content6.flixster.com/movie/10/93/54/10935476_det.jpg"
"1711","Show Boat","Color","George Sidney",14,108,24,244,"Ava Gardner",960,NA,"Drama|Family|Musical|Romance","Agnes Moorehead",3538,2329,"Howard Keel",3,"gambling|interracial marriage|love|miscegenation|showboat","http://www.imdb.com/title/tt0044030/?ref_=fn_tt_tt_1",46,"English","USA","Approved",2295429,1951,715,7,1.33,438,8502,28249,"Magnolia","http://ia.media-imdb.com/images/M/MV5BMTgyMDk1NTg3OV5BMl5BanBnXkFtZTcwMDE3MTIyMQ@@._V1._SX77_SY140_.jpg",1936,"1018915-show_boat","9.4","8","8","0","100","0","0","0","0","0","0","0","0","http://content6.flixster.com/movie/48/61/12/4861124_det.jpg"
"1712","Showdown in Little Tokyo","Color","Mark L. Lester",45,79,73,112,"Tia Carrere",1000,2275557,"Action|Comedy|Crime|Thriller","Cary-Hiroyuki Tagawa",12561,2404,"Vernee Watson",2,"bare chested male|detective|electric torture|japanese american|yakuza","http://www.imdb.com/title/tt0102915/?ref_=fn_tt_tt_1",102,"English","USA","R",8e+06,1991,1000,6,1.85,0,6642,102915,"Little Tokyo. Ataque frontal","http://ia.media-imdb.com/images/M/MV5BOTY2Mzc1OTM1MF5BMl5BanBnXkFtZTcwMTY2OTMyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1991,"showdown_in_little_tokyo","4.3","6","2","4","33","0","0","0","0","0","0","0","0","http://content7.flixster.com/movie/10/87/13/10871333_det.jpg"
"1713","Showgirls","Color","Paul Verhoeven",181,131,719,683,"Elizabeth Berkley",16000,20302961,"Drama","Bobbie Phillips",49874,18913,"Robert Davi",0,"cult film|lap dance|lap dancing|stripper|striptease","http://www.imdb.com/title/tt0114436/?ref_=fn_tt_tt_1",450,"English","France","NC-17",4.5e+07,1995,893,4.6,2.35,0,193,114436,"Showgirls","http://ia.media-imdb.com/images/M/MV5BMTQ1NDQwNDQ0Ml5BMl5BanBnXkFtZTcwMTI1Nzg0MQ@@._V1._SY314_CR7,0,214,314_.jpg",1995,"showgirls","2.9","41","5","36","12","3.4","10","0","10","0","2.3","7443","35","http://content8.flixster.com/movie/28/55/285598_det.jpg"
"1714","Shrek","Color","Andrew Adamson",212,90,80,21,"Chris Miller",145,267652016,"Adventure|Animation|Comedy|Family|Fantasy","Kathleen Freeman",467113,275,"Bobby Block",1,"donkey|fairy tale|ogre|princess|swamp","http://www.imdb.com/title/tt0126029/?ref_=fn_tt_tt_1",945,"English","USA","PG",6e+07,2001,50,7.9,1.85,0,4306,126029,"Shrek","http://ia.media-imdb.com/images/M/MV5BMjAwMTEwOTY4OF5BMl5BanBnXkFtZTcwNTM5MjMyMQ@@._V1._SY314_CR3,0,214,314_.jpg",2001,"shrek","7.7","174","155","19","89","7.6","36","31","5","86","3.9","208170","87","http://content6.flixster.com/movie/25/44/254400_det.jpg"
"1715","Shrek 2","Color","Andrew Adamson",205,93,80,48,"Jennifer Saunders",692,436471036,"Adventure|Animation|Comedy|Family|Fantasy|Romance","Rupert Everett",314630,1148,"Conrad Vernon",1,"drag queen|physical appearance|princess|queen|sequel","http://www.imdb.com/title/tt0298148/?ref_=fn_tt_tt_1",483,"English","USA","PG",1.5e+08,2004,309,7.2,1.85,0,8360,298148,"Shrek 2","http://ia.media-imdb.com/images/M/MV5BMTk4MTMwNjI4M15BMl5BanBnXkFtZTcwMjExMzUyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2004,"shrek_2","7.6","210","186","24","88","7.3","40","35","5","87","3.5","228151","69","http://content9.flixster.com/movie/25/37/253795_det.jpg"
"1716","Shrek the Third","Color","Chris Miller",227,93,50,692,"Eric Idle",3000,320706665,"Adventure|Animation|Comedy|Family|Fantasy","Justin Timberlake",211971,4705,"Rupert Everett",2,"disney spoof|fairy tale|prince|princess|tough guy","http://www.imdb.com/title/tt0413267/?ref_=fn_tt_tt_1",326,"English","USA","PG",1.6e+08,2007,795,6.1,1.85,0,53121,413267,"Shrek tercero","http://ia.media-imdb.com/images/M/MV5BMTMyMjE1Mjc1NF5BMl5BanBnXkFtZTcwMzY0MjEzMw@@._V1._SX214_CR0,0,214,314_.jpg",2007,"shrek_3","5.5","203","83","120","40","5.7","39","19","20","48","3.4","1369685","57","http://content9.flixster.com/movie/59/86/40/5986403_det.jpg"
"1717","Shutter","Color","Masayuki Ochiai",135,90,5,297,"David Denman",449,25926543,"Horror|Mystery|Thriller","James Kyson",26609,1534,"Daisy Betts",1,"car accident|japan|newlywed|photograph|photographer","http://www.imdb.com/title/tt0482599/?ref_=fn_tt_tt_1",148,"English","USA","PG-13",8e+06,2008,332,5.2,1.85,0,59715,440803,"Shutter: El fotógrafo","http://ia.media-imdb.com/images/M/MV5BMjA5OTMwNjY1M15BMl5BanBnXkFtZTcwOTg1MDg0MQ@@._V1._SY314_CR5,0,214,314_.jpg",2004,"4bia-phobia","0","0","0","0","0","0","0","0","0","0","0","0","0","http://content8.flixster.com/movie/10/85/25/10852522_det.jpg"
"1718","Sicko","Color","Michael Moore",263,123,909,184,"Tucker Albrizzi",909,24530513,"Documentary|Drama","Michael Moore",66610,1633,"Bill Clinton",1,"canada|cuba|france|guantanamo|hmo","http://www.imdb.com/title/tt0386032/?ref_=fn_tt_tt_1",429,"English","USA","PG-13",9e+06,2007,203,8,1.85,0,53894,386032,"Sicko","http://ia.media-imdb.com/images/M/MV5BMjM2Mjc4MDkyOF5BMl5BanBnXkFtZTcwNjM2MDk0MQ@@._V1._SX214_CR0,0,214,314_.jpg",2007,"sicko","7.8","199","185","14","92","7.4","43","38","5","88","3.8","93379","87","http://content8.flixster.com/movie/75/30/61/7530614_det.jpg"
"1719","Sideways","Color","Alexander Payne",285,126,729,284,"Patrick Gallagher",912,71502303,"Adventure|Comedy|Drama|Romance","Virginia Madsen",149966,2170,"M.C. Gainey",0,"actor|california|teacher|wine|writer","http://www.imdb.com/title/tt0375063/?ref_=fn_tt_tt_1",835,"English","USA","R",1.2e+07,2004,306,7.5,1.85,0,8949,375063,"Entre copas","http://ia.media-imdb.com/images/M/MV5BMjAwMDYyMTQ1OV5BMl5BanBnXkFtZTcwNjQ1NDgyMQ@@._V1._SY314_CR4,0,214,314_.jpg",2004,"sideways","8.6","212","205","7","96","8.7","42","41","1","97","3.4","35809","77","http://content8.flixster.com/movie/26/68/266826_det.jpg"
"1720","Signs","Color","M. Night Shyamalan",208,106,0,242,"Merritt Wever",710,227965690,"Drama|Sci-Fi|Thriller","Rory Culkin",271592,1675,"Cherry Jones",0,"crop circle|faith|farm|glass of water|loss of faith","http://www.imdb.com/title/tt0286106/?ref_=fn_tt_tt_1",2335,"English","USA","PG-13",7.2e+07,2002,529,6.7,1.85,0,5502,286106,"Señales","http://ia.media-imdb.com/images/M/MV5BMTk3NTE1NzUyOV5BMl5BanBnXkFtZTcwMDk1NjYyMQ@@._V1._SY314_CR4,0,214,314_.jpg",2002,"signs","6.8","223","164","59","73","5.9","39","22","17","56","3.2","63081","65","http://content6.flixster.com/movie/10/89/48/10894808_det.jpg"
"1721","Silent Hill","Color","Christophe Gans",267,132,50,368,"Deborah Kara Unger",992,46982632,"Adventure|Horror|Mystery","Radha Mitchell",172792,1933,"Alice Krige",0,"gothic|police|police officer|silent hill|sleepwalking","http://www.imdb.com/title/tt0384537/?ref_=fn_tt_tt_1",1740,"English","Canada","R",5e+07,2006,495,6.6,2.35,0,45081,384537,"Silent Hill","http://ia.media-imdb.com/images/M/MV5BMTUxMTIwOTExM15BMl5BanBnXkFtZTcwNDA3MjUzMQ@@._V1._SY314_CR1,0,214,314_.jpg",2006,"silent_hill","4.5","89","26","63","29","3","16","0","16","0","3.2","81448","65","http://content6.flixster.com/movie/31/40/314024_det.jpg"
"1722","Silent Movie","Color","Mel Brooks",39,87,0,753,"Dom DeLuise",898,NA,"Comedy|Romance","Sid Caesar",12666,2951,"Bernadette Peters",0,"black comedy|friend|modern silent movie|silent movie|two word title","http://www.imdb.com/title/tt0075222/?ref_=fn_tt_tt_1",61,"","USA","PG",4400000,1976,842,6.7,1.85,629,8512,75222,"La última locura","http://ia.media-imdb.com/images/M/MV5BMTQzNDY4NjE4NF5BMl5BanBnXkFtZTcwODQyNjQzMQ@@._V1._SY314_CR6,0,214,314_.jpg",1976,"silent_movie","7.1","19","17","2","89","0","1","1","0","100","3.4","3857","65","http://content6.flixster.com/movie/10/89/83/10898360_det.jpg"
"1723","Silent Running","Color","Douglas Trumbull",87,89,136,42,"Ron Rifkin",844,NA,"Drama|Sci-Fi","Bruce Dern",20678,1080,"Jesse Vint",1,"forest|greenhouse|plant|robot|space","http://www.imdb.com/title/tt0067756/?ref_=fn_tt_tt_1",199,"English","USA","GP",1e+06,1972,184,6.7,1.85,0,5410,67756,"Naves misteriosas","http://ia.media-imdb.com/images/M/MV5BMTkwNzA3NDk3MV5BMl5BanBnXkFtZTcwNTU4NDgxMQ@@._V1._SY314_CR8,0,214,314_.jpg",1972,"silent_running","6.6","25","17","8","68","0","4","3","1","75","3.5","2762","69","http://content8.flixster.com/movie/25/35/253514_det.jpg"
"1724","Silent Trigger","Color","Russell Mulcahy",14,88,85,40,"Gina Bellman",825,NA,"Action|Drama|Thriller","Christopher Heyerdahl",2699,1432,"Conrad Dunn",0,"assassin|die hard scenario|rangefinder|soldier|veteran","http://www.imdb.com/title/tt0117653/?ref_=fn_tt_tt_1",29,"English","Canada","R",9e+06,1996,476,5.6,2.35,154,5020,117653,"Soldado","http://ia.media-imdb.com/images/M/MV5BMTIzNTQxNzgzNF5BMl5BanBnXkFtZTcwNDkzNjAwMQ@@._V1._SY314_CR1,0,214,314_.jpg",1996,"silent_trigger","0","4","1","3","25","0","0","0","0","0","0","0","0","http://content7.flixster.com/movie/27/94/279409_det.jpg"
"1725","Silverado","Color","Lawrence Kasdan",46,133,759,67,"Todd Allen",826,33200000,"Action|Crime|Drama|Western","Scott Glenn",28247,1154,"Brad Leland",4,"1880s|kiss|small town|table broken in fight|wild west","http://www.imdb.com/title/tt0090022/?ref_=fn_tt_tt_1",149,"English","USA","PG-13",2.6e+07,1985,130,7.2,2.35,0,7027,90022,"Silverado","http://ia.media-imdb.com/images/M/MV5BMTQ0MTMwMjY0MV5BMl5BanBnXkFtZTcwODMwMjgyMQ@@._V1._SY314_CR9,0,214,314_.jpg",1985,"silverado","6.8","29","22","7","75","5.8","5","3","2","60","3.5","5005","75","http://content8.flixster.com/movie/21/37/26/2137262_det.jpg"
"1726","Simon Birch","Color","Mark Steven Johnson",60,114,160,271,"Jan Hooks",1000,18252684,"Comedy|Drama|Family","Oliver Platt",18366,1816,"Dana Ivey",2,"boy|christmas|christmas pageant|friendship|illegitimate son","http://www.imdb.com/title/tt0124879/?ref_=fn_tt_tt_1",219,"English","USA","PG",3e+07,1998,367,6.9,1.85,0,2236,124879,"El inolvidable Simon Birch","http://ia.media-imdb.com/images/M/MV5BMTIzMDMzODIxMF5BMl5BanBnXkFtZTcwMTgxNjUyMQ@@._V1._SY314_CR5,0,214,314_.jpg",1998,"simon_birch","5.8","32","14","18","43","5.4","6","2","4","33","3.4","8747","76","http://content7.flixster.com/movie/25/50/255097_det.jpg"
"1727","Simply Irresistible","Color","Mark Tarlov",35,96,3,353,"Dylan Baker",4000,4394936,"Comedy|Drama|Fantasy|Romance","Sarah Michelle Gellar",11439,5668,"Lawrence Gilliard Jr.",1,"chef|female chef|love|magic|restaurant","http://www.imdb.com/title/tt0145893/?ref_=fn_tt_tt_1",190,"English","Germany","PG-13",6e+06,1999,812,5.3,2.35,901,2491,145893,"Seducción a la carta","http://ia.media-imdb.com/images/M/MV5BMTYyNTg3Mzg2M15BMl5BanBnXkFtZTcwNzczNjUyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1999,"simply_irresistible","4","29","4","25","13","4.9","5","1","4","20","2.9","6203","55","http://content9.flixster.com/movie/10/93/06/10930671_det.jpg"
"1728","Sin City"," Black and White","Frank Miller",374,147,436,175,"Powers Boothe",3000,74098862,"Crime|Thriller","Rosario Dawson",656640,3924,"Jason Douglas",1,"anthology|corruption|hearing characters thoughts|neo noir|night","http://www.imdb.com/title/tt0401792/?ref_=fn_tt_tt_1",1732,"English","USA","R",4e+07,2005,472,8.1,1.85,13000,32587,401792,"Frank Miller's Sin City, Ciudad del pecado","http://ia.media-imdb.com/images/M/MV5BMTI1MTgzNzk2N15BMl5BanBnXkFtZTcwMDk0NTQzMQ@@._V1._SY314_CR5,0,214,314_.jpg",2005,"","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"1729","Sinbad: Legend of the Seven Seas","Color","Patrick Gilmore",98,85,0,82,"Adriano Giannini",11000,26288320,"Adventure|Animation|Comedy|Drama|Family|Fantasy|Romance","Brad Pitt",36144,11301,"Timothy West",0,"book|framed|goddess|prince|sinbad","http://www.imdb.com/title/tt0165982/?ref_=fn_tt_tt_1",91,"English","USA","PG",6e+07,2003,102,6.7,1.66,880,6536,165982,"Simbad: La leyenda de los siete mares","http://ia.media-imdb.com/images/M/MV5BMTg0NjA1MjE4OF5BMl5BanBnXkFtZTcwMjI3MTYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2003,"sinbad_legend_of_the_seven_seas","5.6","119","54","65","45","5.7","32","15","17","46","3.1","9338","57","http://content8.flixster.com/movie/10/93/16/10931670_det.jpg"
"1730","Singin' in the Rain","Color","Stanley Donen",169,103,134,390,"Debbie Reynolds",804,NA,"Comedy|Musical|Romance","Rita Moreno",150020,2510,"Cyd Charisse",0,"actress|chorus girl|fan|friend|love","http://www.imdb.com/title/tt0045152/?ref_=fn_tt_tt_1",568,"English","USA","Approved",2540800,1952,786,8.3,1.37,0,899,45152,"Cantando bajo la lluvia","http://ia.media-imdb.com/images/M/MV5BMTk3NTg0MDUxN15BMl5BanBnXkFtZTcwMDk4MjE3Mw@@._V1._SX214_CR0,0,214,314_.jpg",1952,"singin_in_the_rain","9.2","44","44","0","100","8.8","9","9","0","100","3.9","28033","91","http://content7.flixster.com/movie/10/93/77/10937761_det.jpg"
